Local time,Open,High,Low,Close,Volume
05.02.2025 12:50:00.000 GMT+0200,2869.565,2869.728,2866.925,2867.305,241650
05.02.2025 12:55:00.000 GMT+0200,2867.325,2867.885,2865.875,2867.635,162210
05.02.2025 13:00:00.000 GMT+0200,2867.665,2869.175,2867.215,2868.648,201120
05.02.2025 13:05:00.000 GMT+0200,2868.638,2869.645,2867.085,2867.268,334229.99
05.02.2025 13:10:00.000 GMT+0200,2867.268,2867.298,2864.595,2866.985,265050.01
05.02.2025 13:15:00.000 GMT+0200,2866.985,2868.065,2865.815,2866.925,147920
05.02.2025 13:20:00.000 GMT+0200,2866.905,2868.995,2866.735,2868.875,165160
05.02.2025 13:25:00.000 GMT+0200,2868.895,2869.905,2868.735,2869.385,136320
05.02.2025 13:30:00.000 GMT+0200,2869.365,2869.565,2868.315,2869.095,111870
05.02.2025 13:35:00.000 GMT+0200,2869.115,2870.335,2868.545,2868.685,137180
05.02.2025 13:40:00.000 GMT+0200,2868.735,2869.985,2868.625,2869.745,112980
05.02.2025 13:45:00.000 GMT+0200,2869.775,2869.835,2868.805,2869.165,93570
05.02.2025 13:50:00.000 GMT+0200,2869.135,2870.325,2868.215,2868.215,114220
05.02.2025 13:55:00.000 GMT+0200,2868.188,2869.225,2867.895,2868.335,167650
05.02.2025 14:00:00.000 GMT+0200,2868.355,2869.965,2867.765,2869.385,122400
05.02.2025 14:05:00.000 GMT+0200,2869.405,2870.065,2868.615,2868.715,141840
05.02.2025 14:10:00.000 GMT+0200,2868.505,2869.215,2868.015,2868.595,101100
05.02.2025 14:15:00.000 GMT+0200,2868.655,2869.345,2867.575,2867.875,124550
05.02.2025 14:20:00.000 GMT+0200,2867.835,2868.685,2867.645,2868.145,70620
05.02.2025 14:25:00.000 GMT+0200,2867.925,2869.475,2867.795,2869.075,80180
05.02.2025 14:30:00.000 GMT+0200,2869.055,2870.255,2869.045,2869.705,107960
05.02.2025 14:35:00.000 GMT+0200,2869.795,2870.145,2868.065,2868.505,146300
05.02.2025 14:40:00.000 GMT+0200,2868.495,2868.865,2866.905,2867.185,167220
05.02.2025 14:45:00.000 GMT+0200,2867.185,2867.675,2866.835,2867.535,129460
05.02.2025 14:50:00.000 GMT+0200,2867.535,2870.625,2867.385,2869.705,200120
05.02.2025 14:55:00.000 GMT+0200,2869.715,2870.715,2868.785,2870.195,141180
05.02.2025 15:00:00.000 GMT+0200,2870.135,2870.535,2869.245,2869.705,171340
05.02.2025 15:05:00.000 GMT+0200,2869.745,2870.485,2868.275,2869.715,294610
05.02.2025 15:10:00.000 GMT+0200,2869.775,2869.901,2868.055,2868.205,178370
05.02.2025 15:15:00.000 GMT+0200,2868.165,2868.365,2865.845,2866.295,213870
05.02.2025 15:20:00.000 GMT+0200,2866.205,2867.605,2864.505,2865.715,285970.01
05.02.2025 15:25:00.000 GMT+0200,2865.785,2867.975,2865.275,2865.348,255530
05.02.2025 15:30:00.000 GMT+0200,2865.325,2866.615,2862.135,2862.505,192430
05.02.2025 15:35:00.000 GMT+0200,2862.515,2865.645,2861.595,2865.235,249510
05.02.2025 15:40:00.000 GMT+0200,2865.175,2866.225,2859.795,2862.075,291339.99
05.02.2025 15:45:00.000 GMT+0200,2862.095,2862.265,2858.315,2859.225,338280
05.02.2025 15:50:00.000 GMT+0200,2859.285,2861.085,2858.435,2860.215,275090
05.02.2025 15:55:00.000 GMT+0200,2860.295,2862.475,2858.735,2861.505,221110
05.02.2025 16:00:00.000 GMT+0200,2861.525,2863.215,2860.475,2861.865,264930
05.02.2025 16:05:00.000 GMT+0200,2861.905,2864.285,2861.805,2863.835,233369.99
05.02.2025 16:10:00.000 GMT+0200,2863.845,2865.075,2862.865,2864.335,213930
05.02.2025 16:15:00.000 GMT+0200,2864.545,2865.325,2862.885,2863.005,130680
05.02.2025 16:20:00.000 GMT+0200,2862.995,2864.625,2862.575,2863.415,142830
05.02.2025 16:25:00.000 GMT+0200,2863.395,2865.465,2862.125,2864.515,170970
05.02.2025 16:30:00.000 GMT+0200,2864.525,2869.455,2864.448,2868.885,398370
05.02.2025 16:35:00.000 GMT+0200,2868.905,2869.855,2868.065,2868.395,375039.99
05.02.2025 16:40:00.000 GMT+0200,2868.395,2868.748,2865.925,2866.385,437060
05.02.2025 16:45:00.000 GMT+0200,2866.405,2871.005,2863.845,2870.825,390360
05.02.2025 16:50:00.000 GMT+0200,2870.755,2872.465,2869.735,2869.975,422640.01
05.02.2025 16:55:00.000 GMT+0200,2870.025,2872.055,2869.975,2870.008,209490
05.02.2025 17:00:00.000 GMT+0200,2869.895,2875.945,2869.895,2874.305,370350
05.02.2025 17:05:00.000 GMT+0200,2874.345,2875.185,2871.325,2873.148,293710
05.02.2025 17:10:00.000 GMT+0200,2873.148,2874.185,2872.395,2873.915,210350
05.02.2025 17:15:00.000 GMT+0200,2873.905,2876.305,2872.988,2875.445,265430
05.02.2025 17:20:00.000 GMT+0200,2875.405,2876.255,2872.755,2874.135,216690
05.02.2025 17:25:00.000 GMT+0200,2874.175,2877.415,2874.105,2876.555,242020
05.02.2025 17:30:00.000 GMT+0200,2876.565,2877.248,2874.048,2874.125,287300
05.02.2025 17:35:00.000 GMT+0200,2874.095,2876.535,2873.528,2876.535,333400
05.02.2025 17:40:00.000 GMT+0200,2876.585,2877.725,2876.085,2877.435,273110
05.02.2025 17:45:00.000 GMT+0200,2877.415,2880.015,2877.235,2879.775,255670
05.02.2025 17:50:00.000 GMT+0200,2879.815,2882.215,2879.698,2880.888,355970
05.02.2025 17:55:00.000 GMT+0200,2880.725,2880.758,2878.825,2879.975,337820
05.02.2025 18:00:00.000 GMT+0200,2879.958,2880.985,2877.705,2878.085,303080
05.02.2025 18:05:00.000 GMT+0200,2878.085,2878.425,2867.955,2869.035,449470.01
05.02.2025 18:10:00.000 GMT+0200,2869.115,2871.475,2867.775,2868.405,433900
05.02.2025 18:15:00.000 GMT+0200,2868.405,2868.484,2864.635,2866.255,527690
05.02.2025 18:20:00.000 GMT+0200,2866.245,2867.148,2862.855,2866.115,360350
05.02.2025 18:25:00.000 GMT+0200,2866.108,2869.208,2864.935,2869.028,218240
05.02.2025 18:30:00.000 GMT+0200,2869.008,2870.125,2866.515,2870.125,207780
05.02.2025 18:35:00.000 GMT+0200,2870.115,2871.425,2869.685,2870.175,154680
05.02.2025 18:40:00.000 GMT+0200,2870.195,2870.875,2869.405,2870.745,111100
05.02.2025 18:45:00.000 GMT+0200,2870.775,2871.225,2869.475,2870.605,187250
05.02.2025 18:50:00.000 GMT+0200,2870.455,2872.415,2870.215,2872.145,136860
05.02.2025 18:55:00.000 GMT+0200,2872.095,2875.115,2871.855,2874.795,145200
05.02.2025 19:00:00.000 GMT+0200,2874.775,2876.245,2874.535,2875.998,179160
05.02.2025 19:05:00.000 GMT+0200,2875.988,2876.548,2874.585,2874.735,236950
05.02.2025 19:10:00.000 GMT+0200,2874.735,2875.178,2873.915,2874.918,153710
05.02.2025 19:15:00.000 GMT+0200,2874.875,2875.148,2872.875,2873.588,359340
05.02.2025 19:20:00.000 GMT+0200,2873.588,2873.588,2871.415,2871.905,151120
05.02.2025 19:25:00.000 GMT+0200,2871.775,2874.025,2871.565,2872.575,123690
05.02.2025 19:30:00.000 GMT+0200,2872.585,2873.785,2872.205,2872.895,102500
05.02.2025 19:35:00.000 GMT+0200,2872.905,2873.315,2872.145,2873.235,128340
05.02.2025 19:40:00.000 GMT+0200,2873.235,2873.335,2871.805,2872.835,141060
05.02.2025 19:45:00.000 GMT+0200,2872.885,2873.648,2872.165,2873.048,95080
05.02.2025 19:50:00.000 GMT+0200,2873.048,2873.285,2871.355,2871.575,121650
05.02.2025 19:55:00.000 GMT+0200,2871.465,2872.985,2871.195,2872.785,137660
05.02.2025 20:00:00.000 GMT+0200,2872.805,2873.325,2872.415,2873.275,124730
05.02.2025 20:05:00.000 GMT+0200,2873.255,2873.285,2870.865,2871.505,151150
05.02.2025 20:10:00.000 GMT+0200,2871.535,2871.615,2870.075,2870.665,130070
05.02.2025 20:15:00.000 GMT+0200,2870.645,2871.995,2865.848,2871.485,163720
05.02.2025 20:20:00.000 GMT+0200,2871.475,2871.565,2869.145,2870.165,155270
05.02.2025 20:25:00.000 GMT+0200,2870.165,2870.275,2868.635,2870.065,188880
05.02.2025 20:30:00.000 GMT+0200,2870.305,2870.855,2868.845,2869.055,94830
05.02.2025 20:35:00.000 GMT+0200,2869.005,2870.205,2868.425,2869.055,101600
05.02.2025 20:40:00.000 GMT+0200,2868.965,2869.185,2866.325,2866.545,115350
05.02.2025 20:45:00.000 GMT+0200,2866.515,2866.645,2863.805,2863.805,162560
05.02.2025 20:50:00.000 GMT+0200,2863.805,2865.445,2863.665,2865.415,188130
05.02.2025 20:55:00.000 GMT+0200,2865.435,2866.185,2864.985,2865.475,156940
05.02.2025 21:00:00.000 GMT+0200,2865.455,2866.125,2863.275,2863.325,166440
05.02.2025 21:05:00.000 GMT+0200,2863.305,2866.255,2862.565,2865.435,161000
05.02.2025 21:10:00.000 GMT+0200,2865.405,2865.465,2864.195,2865.305,131430
05.02.2025 21:15:00.000 GMT+0200,2865.375,2868.055,2865.115,2867.615,95540
05.02.2025 21:20:00.000 GMT+0200,2867.675,2868.585,2866.905,2868.265,80280
05.02.2025 21:25:00.000 GMT+0200,2868.235,2868.575,2866.785,2866.875,108770
05.02.2025 21:30:00.000 GMT+0200,2866.895,2867.665,2866.235,2867.335,145510
05.02.2025 21:35:00.000 GMT+0200,2867.355,2868.835,2866.355,2868.605,109010
05.02.2025 21:40:00.000 GMT+0200,2868.615,2868.855,2867.585,2867.755,82740
05.02.2025 21:45:00.000 GMT+0200,2867.815,2867.995,2865.905,2866.515,121080
05.02.2025 21:50:00.000 GMT+0200,2866.515,2866.665,2864.675,2864.775,130960
05.02.2025 21:55:00.000 GMT+0200,2864.825,2865.365,2862.805,2863.345,136490
05.02.2025 22:00:00.000 GMT+0200,2863.375,2863.675,2862.095,2862.745,165270
05.02.2025 22:05:00.000 GMT+0200,2862.725,2863.565,2862.485,2863.125,106800
05.02.2025 22:10:00.000 GMT+0200,2863.155,2864.685,2862.495,2863.705,109410
05.02.2025 22:15:00.000 GMT+0200,2863.725,2864.195,2862.325,2862.965,131310
05.02.2025 22:20:00.000 GMT+0200,2863.005,2863.635,2862.125,2862.695,122040
05.02.2025 22:25:00.000 GMT+0200,2862.725,2864.745,2862.255,2864.715,126120
05.02.2025 22:30:00.000 GMT+0200,2864.685,2865.985,2864.025,2865.475,101890
05.02.2025 22:35:00.000 GMT+0200,2865.425,2865.635,2863.255,2863.315,129910
05.02.2025 22:40:00.000 GMT+0200,2863.328,2863.575,2862.175,2862.195,114680
05.02.2025 22:45:00.000 GMT+0200,2862.195,2862.645,2860.045,2860.155,217550
05.02.2025 22:50:00.000 GMT+0200,2860.135,2862.435,2859.805,2862.295,169960
05.02.2025 22:55:00.000 GMT+0200,2861.995,2862.535,2861.195,2862.485,178890
05.02.2025 23:00:00.000 GMT+0200,2862.365,2862.945,2861.685,2862.125,46450
05.02.2025 23:05:00.000 GMT+0200,2862.125,2862.125,2860.985,2861.375,31380
05.02.2025 23:10:00.000 GMT+0200,2861.315,2862.115,2861.285,2861.935,34450
05.02.2025 23:15:00.000 GMT+0200,2861.965,2862.245,2860.935,2861.875,35440
05.02.2025 23:20:00.000 GMT+0200,2861.855,2862.515,2861.275,2862.175,33280
05.02.2025 23:25:00.000 GMT+0200,2862.155,2863.175,2861.885,2863.015,28680
05.02.2025 23:30:00.000 GMT+0200,2863.005,2863.035,2861.955,2862.525,33850
05.02.2025 23:35:00.000 GMT+0200,2862.568,2864.395,2862.445,2864.268,31810
05.02.2025 23:40:00.000 GMT+0200,2864.268,2864.755,2864.135,2864.555,29340
05.02.2025 23:45:00.000 GMT+0200,2864.565,2865.365,2864.075,2865.125,39340
05.02.2025 23:50:00.000 GMT+0200,2865.145,2866.445,2865.045,2866.195,42060
05.02.2025 23:55:00.000 GMT+0200,2866.205,2867.195,2866.055,2866.235,35030
06.02.2025 00:00:00.000 GMT+0200,2866.235,2866.235,2866.235,2866.235,0
06.02.2025 00:05:00.000 GMT+0200,2866.235,2866.235,2866.235,2866.235,0
06.02.2025 00:10:00.000 GMT+0200,2866.235,2866.235,2866.235,2866.235,0
06.02.2025 00:15:00.000 GMT+0200,2866.235,2866.235,2866.235,2866.235,0
06.02.2025 00:20:00.000 GMT+0200,2866.235,2866.235,2866.235,2866.235,0
06.02.2025 00:25:00.000 GMT+0200,2866.235,2866.235,2866.235,2866.235,0
06.02.2025 00:30:00.000 GMT+0200,2866.235,2866.235,2866.235,2866.235,0
06.02.2025 00:35:00.000 GMT+0200,2866.235,2866.235,2866.235,2866.235,0
06.02.2025 00:40:00.000 GMT+0200,2866.235,2866.235,2866.235,2866.235,0
06.02.2025 00:45:00.000 GMT+0200,2866.235,2866.235,2866.235,2866.235,0
06.02.2025 00:50:00.000 GMT+0200,2866.235,2866.235,2866.235,2866.235,0
06.02.2025 00:55:00.000 GMT+0200,2866.235,2866.235,2866.235,2866.235,0
06.02.2025 01:00:00.000 GMT+0200,2865.995,2867.288,2864.785,2867.155,68950
06.02.2025 01:05:00.000 GMT+0200,2867.198,2867.248,2866.075,2866.415,51610
06.02.2025 01:10:00.000 GMT+0200,2866.445,2866.655,2865.775,2866.325,38490
06.02.2025 01:15:00.000 GMT+0200,2866.265,2866.745,2866.015,2866.455,33990
06.02.2025 01:20:00.000 GMT+0200,2866.485,2868.145,2866.435,2867.915,69450
06.02.2025 01:25:00.000 GMT+0200,2867.895,2868.565,2867.855,2868.425,52440
06.02.2025 01:30:00.000 GMT+0200,2868.335,2868.905,2867.835,2867.885,39600
06.02.2025 01:35:00.000 GMT+0200,2867.928,2868.045,2867.315,2867.875,25470
06.02.2025 01:40:00.000 GMT+0200,2867.905,2868.435,2867.285,2868.315,24840
06.02.2025 01:45:00.000 GMT+0200,2868.245,2870.345,2867.505,2870.135,95250
06.02.2025 01:50:00.000 GMT+0200,2870.135,2870.775,2869.268,2869.635,66550
06.02.2025 01:55:00.000 GMT+0200,2869.605,2869.658,2868.558,2868.985,100540
06.02.2025 02:00:00.000 GMT+0200,2868.985,2869.665,2868.078,2868.508,117970
06.02.2025 02:05:00.000 GMT+0200,2868.525,2869.248,2868.525,2869.008,126970
06.02.2025 02:10:00.000 GMT+0200,2869.018,2869.548,2868.955,2869.448,80190
06.02.2025 02:15:00.000 GMT+0200,2869.418,2869.478,2868.258,2868.448,80070
06.02.2025 02:20:00.000 GMT+0200,2868.448,2868.448,2867.138,2867.238,131940
06.02.2025 02:25:00.000 GMT+0200,2867.238,2867.948,2867.048,2867.648,70200
06.02.2025 02:30:00.000 GMT+0200,2867.648,2867.945,2867.145,2867.915,170130
06.02.2025 02:35:00.000 GMT+0200,2867.815,2868.125,2867.495,2867.975,146910
06.02.2025 02:40:00.000 GMT+0200,2867.915,2869.415,2867.915,2869.015,153660
06.02.2025 02:45:00.000 GMT+0200,2869.015,2869.398,2868.705,2868.785,194200
06.02.2025 02:50:00.000 GMT+0200,2868.795,2868.905,2868.305,2868.625,146940
06.02.2025 02:55:00.000 GMT+0200,2868.635,2869.645,2868.425,2869.535,255690
06.02.2025 03:00:00.000 GMT+0200,2869.565,2870.525,2866.515,2867.005,700190
06.02.2025 03:05:00.000 GMT+0200,2866.995,2867.155,2864.995,2865.835,517900
06.02.2025 03:10:00.000 GMT+0200,2865.865,2865.998,2863.448,2865.175,289680
06.02.2025 03:15:00.000 GMT+0200,2865.165,2867.255,2864.775,2867.235,156090
06.02.2025 03:20:00.000 GMT+0200,2867.265,2867.645,2866.515,2866.735,106780
06.02.2025 03:25:00.000 GMT+0200,2866.785,2867.215,2865.448,2865.498,221590
06.02.2025 03:30:00.000 GMT+0200,2865.498,2868.048,2865.458,2867.648,400030
06.02.2025 03:35:00.000 GMT+0200,2867.648,2869.025,2866.885,2868.798,201060
06.02.2025 03:40:00.000 GMT+0200,2868.825,2869.748,2868.298,2868.995,230530
06.02.2025 03:45:00.000 GMT+0200,2869.075,2869.605,2868.585,2869.015,119620
06.02.2025 03:50:00.000 GMT+0200,2868.915,2870.765,2868.085,2869.958,279330.01
06.02.2025 03:55:00.000 GMT+0200,2869.938,2871.735,2869.888,2871.425,320010
06.02.2025 04:00:00.000 GMT+0200,2871.575,2873.085,2870.808,2871.158,267600
06.02.2025 04:05:00.000 GMT+0200,2871.158,2871.458,2870.095,2870.585,561150
06.02.2025 04:10:00.000 GMT+0200,2870.655,2871.195,2869.885,2869.975,208280
06.02.2025 04:15:00.000 GMT+0200,2870.005,2870.605,2869.715,2870.145,95260
06.02.2025 04:20:00.000 GMT+0200,2870.055,2870.165,2868.285,2868.335,104080
06.02.2025 04:25:00.000 GMT+0200,2868.285,2870.805,2868.138,2870.795,108430
06.02.2025 04:30:00.000 GMT+0200,2870.825,2872.355,2870.475,2870.935,174540
06.02.2025 04:35:00.000 GMT+0200,2870.925,2871.258,2870.318,2870.905,143550
06.02.2025 04:40:00.000 GMT+0200,2870.935,2871.195,2869.815,2870.265,160810
06.02.2025 04:45:00.000 GMT+0200,2870.285,2871.065,2869.635,2870.398,133690
06.02.2025 04:50:00.000 GMT+0200,2870.438,2872.475,2870.318,2871.875,153930
06.02.2025 04:55:00.000 GMT+0200,2871.855,2871.948,2870.118,2870.298,287160
06.02.2025 05:00:00.000 GMT+0200,2870.318,2870.318,2869.098,2869.678,549450
06.02.2025 05:05:00.000 GMT+0200,2869.678,2870.148,2868.658,2869.248,162650
06.02.2025 05:10:00.000 GMT+0200,2869.248,2869.748,2868.148,2869.648,120150
06.02.2025 05:15:00.000 GMT+0200,2869.648,2869.648,2867.478,2867.668,305350
06.02.2025 05:20:00.000 GMT+0200,2867.698,2867.938,2865.948,2866.138,448030
06.02.2025 05:25:00.000 GMT+0200,2866.138,2866.648,2864.118,2864.798,611350.01
06.02.2025 05:30:00.000 GMT+0200,2864.798,2865.675,2864.418,2865.115,110770
06.02.2025 05:35:00.000 GMT+0200,2865.075,2866.335,2864.925,2865.685,108720
06.02.2025 05:40:00.000 GMT+0200,2865.665,2866.165,2865.385,2865.885,57840
06.02.2025 05:45:00.000 GMT+0200,2865.845,2868.495,2865.715,2868.435,129660
06.02.2025 05:50:00.000 GMT+0200,2868.475,2869.605,2867.895,2869.135,124920
06.02.2025 05:55:00.000 GMT+0200,2869.185,2869.635,2868.595,2869.165,55290
06.02.2025 06:00:00.000 GMT+0200,2869.185,2872.145,2869.085,2870.428,147150
06.02.2025 06:05:00.000 GMT+0200,2870.408,2871.135,2869.465,2869.495,200470
06.02.2025 06:10:00.000 GMT+0200,2869.655,2870.115,2868.985,2869.295,80100
06.02.2025 06:15:00.000 GMT+0200,2869.315,2870.165,2869.025,2869.885,50680
06.02.2025 06:20:00.000 GMT+0200,2869.855,2870.115,2869.385,2869.765,85670
06.02.2025 06:25:00.000 GMT+0200,2869.768,2869.945,2869.315,2869.605,51970
06.02.2025 06:30:00.000 GMT+0200,2869.565,2870.078,2868.908,2869.205,118590
06.02.2025 06:35:00.000 GMT+0200,2869.218,2869.498,2868.998,2869.098,75720
06.02.2025 06:40:00.000 GMT+0200,2869.098,2869.445,2868.775,2869.205,79390
06.02.2025 06:45:00.000 GMT+0200,2869.198,2869.298,2868.305,2868.508,272070
06.02.2025 06:50:00.000 GMT+0200,2868.465,2868.688,2868.055,2868.548,118340
06.02.2025 06:55:00.000 GMT+0200,2868.648,2869.048,2868.048,2868.218,82220
06.02.2025 07:00:00.000 GMT+0200,2868.135,2868.598,2867.848,2868.498,66330
06.02.2025 07:05:00.000 GMT+0200,2868.598,2869.048,2867.975,2868.408,68010
06.02.2025 07:10:00.000 GMT+0200,2868.408,2868.648,2866.528,2868.005,196500
06.02.2025 07:15:00.000 GMT+0200,2868.145,2869.655,2867.175,2869.415,87750
06.02.2025 07:20:00.000 GMT+0200,2869.435,2869.695,2869.115,2869.225,46890
06.02.2025 07:25:00.000 GMT+0200,2869.185,2869.245,2868.465,2868.525,40380
06.02.2025 07:30:00.000 GMT+0200,2868.515,2869.665,2867.985,2869.435,128010
06.02.2025 07:35:00.000 GMT+0200,2869.385,2869.435,2868.375,2868.495,135360
06.02.2025 07:40:00.000 GMT+0200,2868.525,2868.945,2867.285,2867.505,94950
06.02.2025 07:45:00.000 GMT+0200,2867.575,2867.595,2865.235,2866.595,125540
06.02.2025 07:50:00.000 GMT+0200,2866.635,2866.645,2865.398,2865.595,121440
06.02.2025 07:55:00.000 GMT+0200,2865.545,2868.195,2865.385,2868.185,150540
06.02.2025 08:00:00.000 GMT+0200,2868.175,2869.155,2867.755,2868.865,177329.99
06.02.2025 08:05:00.000 GMT+0200,2868.855,2869.545,2868.575,2868.945,117420
06.02.2025 08:10:00.000 GMT+0200,2869.075,2869.295,2867.945,2868.505,109470
06.02.2025 08:15:00.000 GMT+0200,2868.535,2869.645,2868.005,2869.285,140160
06.02.2025 08:20:00.000 GMT+0200,2869.395,2869.855,2869.085,2869.565,124320
06.02.2025 08:25:00.000 GMT+0200,2869.605,2869.895,2868.985,2869.005,84240
06.02.2025 08:30:00.000 GMT+0200,2869.165,2871.235,2869.105,2869.748,198730
06.02.2025 08:35:00.000 GMT+0200,2869.748,2869.748,2867.698,2867.918,250000
06.02.2025 08:40:00.000 GMT+0200,2867.778,2868.155,2866.988,2867.225,163640
06.02.2025 08:45:00.000 GMT+0200,2867.155,2867.235,2861.398,2861.418,163070
06.02.2025 08:50:00.000 GMT+0200,2861.455,2861.895,2858.745,2860.325,225199.99
06.02.2025 08:55:00.000 GMT+0200,2860.365,2861.215,2858.358,2859.005,222370
06.02.2025 09:00:00.000 GMT+0200,2859.025,2861.335,2858.155,2860.535,231840
06.02.2025 09:05:00.000 GMT+0200,2860.535,2860.845,2859.385,2859.955,392129.99
06.02.2025 09:10:00.000 GMT+0200,2860.045,2861.535,2859.385,2859.565,363630.01
06.02.2025 09:15:00.000 GMT+0200,2859.605,2860.775,2859.545,2860.205,253650
06.02.2025 09:20:00.000 GMT+0200,2860.198,2860.655,2858.995,2860.315,232310
06.02.2025 09:25:00.000 GMT+0200,2860.205,2861.625,2860.075,2860.755,151830
06.02.2025 09:30:00.000 GMT+0200,2860.735,2861.375,2859.175,2859.605,180340
06.02.2025 09:35:00.000 GMT+0200,2859.755,2861.335,2859.545,2861.085,107880
06.02.2025 09:40:00.000 GMT+0200,2861.085,2861.155,2858.005,2858.145,251430
06.02.2025 09:45:00.000 GMT+0200,2858.145,2858.145,2854.745,2857.425,318720.01
06.02.2025 09:50:00.000 GMT+0200,2857.375,2857.635,2854.945,2855.615,206339.99
06.02.2025 09:55:00.000 GMT+0200,2855.635,2856.275,2854.905,2855.465,452640
06.02.2025 10:00:00.000 GMT+0200,2855.465,2856.848,2853.505,2854.905,505990.01
06.02.2025 10:05:00.000 GMT+0200,2854.898,2855.685,2853.498,2855.395,234440
06.02.2025 10:10:00.000 GMT+0200,2855.355,2855.985,2853.915,2855.245,346050.01
06.02.2025 10:15:00.000 GMT+0200,2855.275,2856.455,2854.375,2854.385,580740
06.02.2025 10:20:00.000 GMT+0200,2854.325,2854.455,2848.535,2850.125,335590
06.02.2025 10:25:00.000 GMT+0200,2850.248,2852.715,2850.075,2851.275,182940
06.02.2025 10:30:00.000 GMT+0200,2851.038,2853.235,2850.585,2852.495,125970
06.02.2025 10:35:00.000 GMT+0200,2852.505,2858.285,2852.335,2857.345,204720
06.02.2025 10:40:00.000 GMT+0200,2857.475,2857.845,2856.035,2856.095,266880
06.02.2025 10:45:00.000 GMT+0200,2856.135,2856.945,2853.765,2854.768,187020
06.02.2025 10:50:00.000 GMT+0200,2854.715,2856.975,2853.925,2855.805,167130
06.02.2025 10:55:00.000 GMT+0200,2855.805,2856.535,2854.625,2855.978,133380
06.02.2025 11:00:00.000 GMT+0200,2855.978,2858.635,2855.585,2858.315,195600
06.02.2025 11:05:00.000 GMT+0200,2858.345,2858.725,2856.585,2857.675,194640
06.02.2025 11:10:00.000 GMT+0200,2857.745,2859.535,2857.115,2858.995,183310
06.02.2025 11:15:00.000 GMT+0200,2859.135,2859.945,2855.685,2856.095,423060.01
06.02.2025 11:20:00.000 GMT+0200,2855.995,2857.285,2855.655,2856.265,363810
06.02.2025 11:25:00.000 GMT+0200,2856.265,2857.025,2855.815,2856.305,142140
06.02.2025 11:30:00.000 GMT+0200,2856.245,2858.155,2855.675,2857.665,120060
06.02.2025 11:35:00.000 GMT+0200,2857.755,2859.815,2857.735,2858.895,142830
06.02.2025 11:40:00.000 GMT+0200,2858.805,2859.425,2857.555,2858.085,166560
06.02.2025 11:45:00.000 GMT+0200,2858.065,2858.615,2857.558,2858.145,391110
