<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.08.19	09:50:00	14765.50	14771.70	14763.20	14767.00	3155	0	0
2021.08.19	09:55:00	14767.20	14768.00	14742.30	14747.00	6405	0	0
2021.08.19	10:00:00	14747.20	14755.30	14736.60	14747.30	7745	0	0
2021.08.19	10:05:00	14747.50	14758.30	14738.10	14754.50	6565	0	0
2021.08.19	10:10:00	14754.60	14765.60	14745.60	14764.10	5105	0	0
2021.08.19	10:15:00	14764.60	14767.20	14755.60	14767.00	4435	0	0
2021.08.19	10:20:00	14766.60	14774.60	14759.10	14765.70	5025	0	0
2021.08.19	10:25:00	14765.60	14766.50	14754.70	14759.10	4355	0	0
2021.08.19	10:30:00	14759.30	14761.00	14747.30	14752.80	5115	0	0
2021.08.19	10:35:00	14752.70	14758.80	14746.60	14754.30	5765	0	0
2021.08.19	10:40:00	14754.20	14760.10	14750.20	14758.30	4005	0	0
2021.08.19	10:45:00	14758.00	14767.20	14755.20	14765.10	3795	0	0
2021.08.19	10:50:00	14764.70	14765.80	14748.60	14750.20	3645	0	0
2021.08.19	10:55:00	14750.30	14758.60	14748.20	14756.00	3565	0	0
2021.08.19	11:00:00	14755.60	14757.60	14728.80	14729.50	5075	0	0
2021.08.19	11:05:00	14729.30	14740.10	14725.70	14739.20	4125	0	0
2021.08.19	11:10:00	14739.10	14745.30	14736.30	14737.10	3795	0	0
2021.08.19	11:15:00	14736.80	14737.80	14721.10	14723.80	2845	0	0
2021.08.19	11:20:00	14724.10	14727.10	14716.30	14717.10	4605	0	0
2021.08.19	11:25:00	14717.00	14722.70	14714.00	14722.70	4465	0	0
2021.08.19	11:30:00	14722.60	14724.00	14717.30	14722.50	3725	0	0
2021.08.19	11:35:00	14722.30	14731.30	14719.60	14730.80	3905	0	0
2021.08.19	11:40:00	14731.10	14739.80	14726.20	14739.50	3635	0	0
2021.08.19	11:45:00	14739.70	14743.80	14722.30	14722.30	4405	0	0
2021.08.19	11:50:00	14722.50	14730.70	14720.30	14725.10	3465	0	0
2021.08.19	11:55:00	14725.00	14737.60	14724.70	14737.60	3355	0	0
2021.08.19	12:00:00	14737.20	14737.80	14724.20	14730.30	6195	0	0
2021.08.19	12:05:00	14730.10	14732.20	14719.20	14723.10	2915	0	0
2021.08.19	12:10:00	14722.80	14730.30	14720.70	14725.70	3645	0	0
2021.08.19	12:15:00	14726.00	14735.80	14715.60	14735.00	4725	0	0
2021.08.19	12:20:00	14735.20	14739.30	14727.10	14736.70	4625	0	0
2021.08.19	12:25:00	14736.60	14743.60	14734.30	14740.70	3965	0	0
2021.08.19	12:30:00	14740.60	14760.10	14735.60	14759.80	4575	0	0
2021.08.19	12:35:00	14759.30	14766.00	14756.30	14763.70	4905	0	0
2021.08.19	12:40:00	14764.10	14772.50	14758.70	14772.30	4405	0	0
2021.08.19	12:45:00	14771.80	14785.00	14766.80	14779.10	5805	0	0
2021.08.19	12:50:00	14778.70	14782.50	14775.50	14780.30	3625	0	0
2021.08.19	12:55:00	14781.10	14792.10	14779.60	14789.20	6085	0	0
2021.08.19	13:00:00	14789.00	14794.50	14784.10	14784.60	4215	0	0
2021.08.19	13:05:00	14784.50	14802.10	14783.60	14789.70	5015	0	0
2021.08.19	13:10:00	14789.30	14791.80	14779.30	14781.00	3375	0	0
2021.08.19	13:15:00	14780.80	14783.80	14774.30	14781.20	3295	0	0
2021.08.19	13:20:00	14781.50	14795.60	14775.20	14793.80	4475	0	0
2021.08.19	13:25:00	14793.30	14794.00	14779.80	14787.30	4185	0	0
2021.08.19	13:30:00	14787.10	14790.60	14780.60	14785.70	4305	0	0
2021.08.19	13:35:00	14786.20	14787.20	14777.60	14778.60	3045	0	0
2021.08.19	13:40:00	14779.00	14780.30	14759.10	14761.10	3405	0	0
2021.08.19	13:45:00	14761.20	14769.20	14760.30	14767.50	3275	0	0
2021.08.19	13:50:00	14767.10	14772.60	14760.60	14769.70	4575	0	0
2021.08.19	13:55:00	14769.60	14771.20	14759.80	14766.00	3585	0	0
2021.08.19	14:00:00	14766.80	14771.60	14762.30	14769.60	4195	0	0
2021.08.19	14:05:00	14769.80	14771.30	14751.80	14757.10	4255	0	0
2021.08.19	14:10:00	14756.70	14759.80	14749.60	14758.00	3375	0	0
2021.08.19	14:15:00	14758.10	14763.30	14752.10	14756.10	3495	0	0
2021.08.19	14:20:00	14756.00	14758.70	14744.30	14753.60	4375	0	0
2021.08.19	14:25:00	14753.50	14762.50	14753.30	14761.30	2865	0	0
2021.08.19	14:30:00	14761.70	14769.20	14760.10	14765.60	3235	0	0
2021.08.19	14:35:00	14765.70	14773.30	14761.50	14770.20	3205	0	0
2021.08.19	14:40:00	14771.20	14771.80	14763.50	14765.60	2795	0	0
2021.08.19	14:45:00	14766.00	14772.20	14763.80	14764.70	3375	0	0
2021.08.19	14:50:00	14764.60	14765.00	14747.30	14747.60	3265	0	0
2021.08.19	14:55:00	14747.70	14752.10	14744.30	14747.10	3675	0	0
2021.08.19	15:00:00	14746.70	14749.70	14736.80	14744.80	4975	0	0
2021.08.19	15:05:00	14744.60	14755.30	14744.10	14754.70	2855	0	0
2021.08.19	15:10:00	14754.60	14759.00	14748.30	14749.60	3425	0	0
2021.08.19	15:15:00	14749.50	14752.30	14746.20	14750.10	2665	0	0
2021.08.19	15:20:00	14750.00	14770.50	14750.00	14770.10	5015	0	0
2021.08.19	15:25:00	14770.20	14779.10	14763.70	14766.00	4185	0	0
2021.08.19	15:30:00	14766.10	14769.50	14757.30	14761.80	5645	0	0
2021.08.19	15:35:00	14762.00	14770.60	14758.50	14768.50	4415	0	0
2021.08.19	15:40:00	14768.60	14772.70	14762.50	14768.50	4995	0	0
2021.08.19	15:45:00	14769.00	14770.30	14755.30	14758.10	3195	0	0
2021.08.19	15:50:00	14757.80	14757.80	14745.10	14745.50	3575	0	0
2021.08.19	15:55:00	14745.30	14751.20	14741.60	14743.80	4125	0	0
2021.08.19	16:00:00	14743.70	14761.50	14743.60	14754.60	4635	0	0
2021.08.19	16:05:00	14754.30	14769.60	14752.50	14764.60	4585	0	0
2021.08.19	16:10:00	14764.80	14788.50	14764.50	14787.70	3855	0	0
2021.08.19	16:15:00	14787.60	14790.70	14783.60	14787.30	3565	0	0
2021.08.19	16:20:00	14787.50	14788.10	14779.80	14780.80	2565	0	0
2021.08.19	16:25:00	14780.60	14780.60	14767.60	14772.10	4315	0	0
2021.08.19	16:30:00	14771.80	14828.80	14768.00	14814.60	13415	0	0
2021.08.19	16:35:00	14814.30	14839.10	14786.10	14795.50	13675	0	0
2021.08.19	16:40:00	14794.30	14813.80	14777.60	14796.80	13865	0	0
2021.08.19	16:45:00	14797.20	14837.10	14779.10	14801.80	14575	0	0
2021.08.19	16:50:00	14802.30	14831.10	14801.10	14825.80	11345	0	0
2021.08.19	16:55:00	14825.60	14830.20	14797.10	14807.50	10705	0	0
2021.08.19	17:00:00	14807.80	14856.60	14806.10	14837.30	12655	0	0
2021.08.19	17:05:00	14837.60	14854.00	14827.10	14849.10	10395	0	0
2021.08.19	17:10:00	14848.80	14867.60	14842.60	14858.30	9255	0	0
2021.08.19	17:15:00	14857.80	14889.30	14845.60	14871.30	9695	0	0
2021.08.19	17:20:00	14871.60	14885.80	14862.30	14864.70	7935	0	0
2021.08.19	17:25:00	14863.80	14877.70	14855.20	14872.60	9005	0	0
2021.08.19	17:30:00	14873.10	14878.00	14845.80	14856.10	8885	0	0
2021.08.19	17:35:00	14855.80	14857.30	14831.30	14838.10	9315	0	0
2021.08.19	17:40:00	14838.20	14851.60	14830.30	14845.80	8285	0	0
2021.08.19	17:45:00	14845.50	14848.00	14827.30	14834.30	7975	0	0
2021.08.19	17:50:00	14833.80	14869.30	14832.10	14865.60	11195	0	0
2021.08.19	17:55:00	14865.80	14902.80	14864.80	14902.70	8295	0	0
2021.08.19	18:00:00	14903.10	14917.30	14894.50	14917.30	7235	0	0
2021.08.19	18:05:00	14917.20	14919.80	14890.50	14900.60	7825	0	0
2021.08.19	18:10:00	14900.10	14923.10	14899.00	14915.80	7245	0	0
2021.08.19	18:15:00	14915.60	14939.50	14907.80	14935.60	8695	0	0
2021.08.19	18:20:00	14934.60	14941.60	14921.10	14939.10	7445	0	0
2021.08.19	18:25:00	14939.30	14943.60	14914.10	14918.30	6645	0	0
2021.08.19	18:30:00	14917.80	14937.30	14916.60	14931.50	7845	0	0
2021.08.19	18:35:00	14931.30	14945.70	14925.30	14938.60	8085	0	0
2021.08.19	18:40:00	14938.30	14958.50	14936.10	14958.50	6055	0	0
2021.08.19	18:45:00	14958.30	14985.60	14957.20	14981.10	6835	0	0
2021.08.19	18:50:00	14980.80	14984.50	14971.30	14976.50	5825	0	0
2021.08.19	18:55:00	14976.30	14995.20	14975.20	14994.80	6825	0	0
2021.08.19	19:00:00	14994.60	15002.50	14985.10	14994.10	6875	0	0
2021.08.19	19:05:00	14994.00	14998.50	14967.60	14969.30	6455	0	0
2021.08.19	19:10:00	14969.60	14982.80	14967.80	14968.80	7005	0	0
2021.08.19	19:15:00	14969.10	14975.10	14965.70	14971.70	5775	0	0
2021.08.19	19:20:00	14972.10	14979.10	14955.80	14961.30	7065	0	0
2021.08.19	19:25:00	14961.10	14969.80	14958.60	14969.60	5415	0	0
2021.08.19	19:30:00	14969.80	14986.10	14964.10	14983.30	6705	0	0
2021.08.19	19:35:00	14983.10	14989.10	14974.60	14988.80	4665	0	0
2021.08.19	19:40:00	14988.70	14996.50	14986.10	14987.70	4075	0	0
2021.08.19	19:45:00	14987.50	14989.60	14976.60	14987.50	4655	0	0
2021.08.19	19:50:00	14987.30	14990.80	14981.30	14987.30	4435	0	0
2021.08.19	19:55:00	14987.40	14993.60	14984.90	14990.20	3805	0	0
2021.08.19	20:00:00	14989.90	14989.90	14965.80	14967.20	5485	0	0
2021.08.19	20:05:00	14967.40	14968.90	14955.70	14960.90	4165	0	0
2021.08.19	20:10:00	14961.10	14972.20	14960.30	14967.70	5185	0	0
2021.08.19	20:15:00	14967.90	14970.20	14953.80	14961.90	4905	0	0
2021.08.19	20:20:00	14961.20	14971.90	14954.80	14964.20	5555	0	0
2021.08.19	20:25:00	14963.90	14965.60	14944.80	14949.20	6355	0	0
2021.08.19	20:30:00	14949.40	14950.10	14941.70	14946.60	5545	0	0
2021.08.19	20:35:00	14946.70	14950.30	14933.60	14947.70	5655	0	0
2021.08.19	20:40:00	14948.20	14967.10	14946.90	14958.40	7265	0	0
2021.08.19	20:45:00	14958.70	14959.70	14946.60	14957.70	5625	0	0
2021.08.19	20:50:00	14957.80	14964.90	14952.30	14955.40	6225	0	0
2021.08.19	20:55:00	14955.20	14956.70	14929.20	14929.80	5945	0	0
2021.08.19	21:00:00	14929.30	14944.30	14915.30	14915.70	7345	0	0
2021.08.19	21:05:00	14916.70	14925.30	14903.90	14912.80	6985	0	0
2021.08.19	21:10:00	14912.70	14924.70	14903.70	14912.90	8235	0	0
2021.08.19	21:15:00	14913.30	14916.80	14895.90	14906.60	6695	0	0
2021.08.19	21:20:00	14906.20	14922.20	14900.30	14919.70	6325	0	0
2021.08.19	21:25:00	14919.60	14928.90	14879.20	14879.90	9475	0	0
2021.08.19	21:30:00	14881.20	14891.20	14859.20	14885.80	9115	0	0
2021.08.19	21:35:00	14885.70	14905.40	14885.40	14894.40	8455	0	0
2021.08.19	21:40:00	14894.90	14904.10	14878.20	14899.70	10425	0	0
2021.08.19	21:45:00	14899.40	14904.90	14882.90	14892.60	7745	0	0
2021.08.19	21:50:00	14892.70	14927.80	14875.30	14927.20	11745	0	0
2021.08.19	21:55:00	14926.70	14939.70	14920.90	14939.70	6635	0	0
2021.08.19	22:00:00	14940.20	14968.90	14939.40	14964.70	7095	0	0
2021.08.19	22:05:00	14963.90	14971.90	14952.80	14966.70	7805	0	0
2021.08.19	22:10:00	14966.40	14970.30	14952.40	14960.40	6855	0	0
2021.08.19	22:15:00	14960.90	14971.40	14951.20	14964.40	7155	0	0
2021.08.19	22:20:00	14964.20	14967.90	14953.60	14960.90	5535	0	0
2021.08.19	22:25:00	14961.20	14976.20	14959.20	14970.80	6095	0	0
2021.08.19	22:30:00	14970.30	14978.70	14964.10	14978.10	7225	0	0
2021.08.19	22:35:00	14978.20	14981.80	14950.30	14953.70	6985	0	0
2021.08.19	22:40:00	14953.80	14953.90	14932.90	14944.70	6785	0	0
2021.08.19	22:45:00	14944.30	14944.40	14926.70	14933.70	7725	0	0
2021.08.19	22:50:00	14933.90	14948.10	14920.40	14926.70	9485	0	0
2021.08.19	22:55:00	14927.10	14936.90	14915.30	14932.90	7685	0	0
2021.08.19	23:00:00	14932.70	14939.60	14931.90	14935.80	4035	0	0
2021.08.19	23:05:00	14935.70	14947.40	14933.10	14946.90	3165	0	0
2021.08.19	23:10:00	14946.70	14950.10	14940.40	14943.80	2835	0	0
2021.08.19	23:30:00	14938.20	14939.90	14935.40	14938.90	1985	0	0
2021.08.19	23:35:00	14938.80	14940.30	14937.30	14939.80	1635	0	0
2021.08.19	23:40:00	14939.90	14941.90	14939.10	14941.20	1205	0	0
2021.08.19	23:45:00	14941.40	14946.90	14939.70	14946.40	2065	0	0
2021.08.19	23:50:00	14946.60	14946.80	14943.90	14945.40	1105	0	0
2021.08.19	23:55:00	14945.20	14947.30	14944.70	14946.60	1063	0	0
2021.08.20	01:00:00	14941.70	14945.10	14936.50	14937.30	2765	0	0
2021.08.20	01:05:00	14937.50	14939.00	14936.10	14938.70	1005	0	0
2021.08.20	01:10:00	14938.20	14940.50	14937.60	14938.60	1325	0	0
2021.08.20	01:15:00	14938.30	14939.00	14932.20	14935.50	1725	0	0
2021.08.20	01:20:00	14935.20	14939.50	14935.20	14938.30	1345	0	0
2021.08.20	01:25:00	14938.70	14941.50	14937.20	14938.80	1255	0	0
2021.08.20	01:30:00	14939.00	14939.70	14935.70	14936.00	1005	0	0
2021.08.20	01:35:00	14935.70	14936.20	14931.60	14933.20	1485	0	0
2021.08.20	01:40:00	14933.50	14934.30	14925.30	14926.10	1755	0	0
2021.08.20	01:45:00	14926.00	14929.50	14925.20	14927.80	1335	0	0
2021.08.20	01:50:00	14927.70	14930.50	14926.50	14929.50	1025	0	0
2021.08.20	01:55:00	14929.20	14930.60	14927.80	14930.20	1265	0	0
2021.08.20	02:15:00	14929.50	14932.20	14927.60	14928.20	1445	0	0
2021.08.20	02:20:00	14928.50	14931.30	14928.00	14930.60	985	0	0
2021.08.20	02:25:00	14930.70	14935.20	14930.70	14932.70	1185	0	0
2021.08.20	02:30:00	14932.20	14932.50	14929.20	14930.00	1575	0	0
2021.08.20	02:35:00	14930.10	14931.60	14929.50	14930.20	885	0	0
2021.08.20	02:40:00	14929.70	14929.70	14924.50	14925.30	1245	0	0
2021.08.20	02:45:00	14925.20	14926.10	14921.20	14922.00	1885	0	0
2021.08.20	02:50:00	14921.70	14922.60	14914.50	14915.00	1995	0	0
2021.08.20	02:55:00	14914.80	14919.50	14911.20	14918.00	2875	0	0
2021.08.20	03:00:00	14918.10	14934.70	14917.10	14934.10	3315	0	0
2021.08.20	03:05:00	14934.00	14935.70	14931.00	14931.20	2345	0	0
2021.08.20	03:10:00	14931.30	14933.00	14927.00	14931.20	2305	0	0
2021.08.20	03:15:00	14931.10	14931.30	14920.70	14924.50	3115	0	0
2021.08.20	03:20:00	14924.60	14935.60	14922.60	14932.60	2985	0	0
2021.08.20	03:25:00	14932.70	14937.10	14929.60	14937.00	2095	0	0
2021.08.20	03:30:00	14937.10	14949.70	14937.00	14943.20	2855	0	0
2021.08.20	03:35:00	14942.80	14949.20	14941.20	14946.60	2445	0	0
2021.08.20	03:40:00	14946.30	14946.60	14942.70	14944.70	2315	0	0
2021.08.20	03:45:00	14944.80	14956.20	14943.80	14955.50	2545	0	0
2021.08.20	03:50:00	14955.30	14958.10	14953.50	14954.80	1935	0	0
2021.08.20	03:55:00	14955.20	14955.50	14948.10	14950.80	2785	0	0
2021.08.20	04:00:00	14951.10	14952.50	14945.10	14948.50	2095	0	0
2021.08.20	04:05:00	14948.80	14955.50	14941.60	14942.70	3175	0	0
2021.08.20	04:10:00	14942.30	14946.20	14941.80	14944.50	2425	0	0
2021.08.20	04:15:00	14945.00	14946.00	14931.00	14936.50	3225	0	0
2021.08.20	04:20:00	14936.60	14939.00	14932.10	14932.20	2645	0	0
2021.08.20	04:25:00	14931.80	14943.20	14931.80	14940.80	2825	0	0
2021.08.20	04:30:00	14941.10	14942.20	14931.70	14936.70	3635	0	0
2021.08.20	04:35:00	14936.50	14938.50	14920.50	14923.30	4425	0	0
2021.08.20	04:40:00	14923.50	14925.10	14910.70	14910.70	2995	0	0
2021.08.20	04:45:00	14910.30	14918.00	14910.30	14911.70	2665	0	0
2021.08.20	04:50:00	14912.20	14917.30	14911.20	14915.10	2945	0	0
2021.08.20	04:55:00	14915.00	14919.00	14911.80	14919.00	2335	0	0
2021.08.20	05:00:00	14918.70	14926.60	14917.20	14926.20	2905	0	0
2021.08.20	05:05:00	14926.00	14931.30	14924.10	14924.50	2245	0	0
2021.08.20	05:10:00	14924.70	14927.60	14922.50	14926.80	2605	0	0
2021.08.20	05:15:00	14926.60	14930.10	14924.80	14926.70	2405	0	0
2021.08.20	05:20:00	14926.50	14929.20	14922.60	14924.20	2585	0	0
2021.08.20	05:25:00	14924.50	14928.50	14922.20	14923.70	2405	0	0
2021.08.20	05:30:00	14923.80	14928.10	14921.70	14922.30	2435	0	0
2021.08.20	05:35:00	14922.50	14925.70	14920.00	14921.20	2565	0	0
2021.08.20	05:40:00	14921.80	14924.20	14916.70	14916.70	1745	0	0
2021.08.20	05:45:00	14916.50	14919.70	14916.00	14918.20	1995	0	0
2021.08.20	05:50:00	14918.30	14922.50	14916.20	14921.70	1995	0	0
2021.08.20	05:55:00	14921.80	14923.20	14918.00	14919.70	1555	0	0
2021.08.20	06:00:00	14920.00	14922.50	14917.80	14919.50	2305	0	0
2021.08.20	06:05:00	14919.60	14924.20	14917.50	14921.50	1765	0	0
2021.08.20	06:10:00	14921.30	14930.70	14920.60	14930.10	2055	0	0
2021.08.20	06:15:00	14930.00	14933.20	14927.00	14930.70	2225	0	0
2021.08.20	06:20:00	14930.50	14932.70	14927.00	14928.60	2135	0	0
2021.08.20	06:25:00	14928.70	14928.70	14923.60	14924.00	1715	0	0
2021.08.20	06:30:00	14924.20	14925.70	14918.50	14919.20	2135	0	0
2021.08.20	06:35:00	14919.10	14921.70	14914.50	14915.70	2635	0	0
2021.08.20	06:40:00	14916.00	14920.70	14914.70	14918.20	1855	0	0
2021.08.20	06:45:00	14918.50	14921.60	14917.00	14919.60	2005	0	0
2021.08.20	06:50:00	14919.50	14921.20	14918.20	14920.30	1825	0	0
2021.08.20	06:55:00	14920.60	14925.00	14918.80	14925.00	2005	0	0
2021.08.20	07:00:00	14924.70	14925.20	14921.80	14923.50	1755	0	0
2021.08.20	07:05:00	14924.00	14924.60	14921.20	14923.50	1435	0	0
2021.08.20	07:10:00	14923.30	14923.70	14921.00	14923.50	1275	0	0
2021.08.20	07:15:00	14923.60	14927.70	14923.50	14926.70	1355	0	0
2021.08.20	07:20:00	14926.60	14926.70	14923.00	14923.50	1165	0	0
2021.08.20	07:25:00	14923.30	14924.20	14921.60	14922.20	1405	0	0
2021.08.20	07:30:00	14922.70	14924.00	14921.20	14922.80	1155	0	0
2021.08.20	07:35:00	14923.10	14924.10	14920.70	14921.20	1025	0	0
2021.08.20	07:40:00	14920.80	14921.50	14917.50	14917.50	1125	0	0
2021.08.20	07:45:00	14917.70	14918.50	14914.30	14917.20	2225	0	0
2021.08.20	07:50:00	14917.50	14921.00	14917.30	14920.20	1215	0	0
2021.08.20	07:55:00	14920.30	14921.30	14919.50	14919.50	955	0	0
2021.08.20	08:00:00	14919.70	14920.50	14905.80	14906.00	2615	0	0
2021.08.20	08:05:00	14906.10	14913.20	14896.20	14912.10	3465	0	0
2021.08.20	08:10:00	14912.60	14918.10	14910.10	14910.10	2745	0	0
2021.08.20	08:15:00	14910.20	14910.80	14902.80	14903.70	2605	0	0
2021.08.20	08:20:00	14903.60	14906.80	14901.50	14905.00	2295	0	0
2021.08.20	08:25:00	14904.60	14906.30	14893.70	14896.50	3325	0	0
2021.08.20	08:30:00	14896.70	14903.70	14896.30	14899.20	3285	0	0
2021.08.20	08:35:00	14899.30	14907.70	14897.10	14905.10	2955	0	0
2021.08.20	08:40:00	14905.20	14906.70	14895.50	14897.20	2935	0	0
2021.08.20	08:45:00	14897.30	14906.00	14896.80	14903.80	3355	0	0
2021.08.20	08:50:00	14903.70	14913.70	14902.60	14913.60	3065	0	0
2021.08.20	08:55:00	14913.80	14918.00	14912.50	14913.60	1975	0	0
2021.08.20	09:00:00	14913.50	14916.20	14904.80	14913.60	3985	0	0
2021.08.20	09:05:00	14913.50	14916.10	14908.80	14913.70	2675	0	0
2021.08.20	09:10:00	14913.50	14921.00	14912.30	14920.00	2035	0	0
2021.08.20	09:15:00	14920.30	14922.50	14916.70	14919.10	2455	0	0
2021.08.20	09:20:00	14919.00	14919.70	14912.00	14914.50	1735	0	0
2021.08.20	09:25:00	14914.60	14920.50	14913.00	14918.80	1965	0	0
2021.08.20	09:30:00	14919.10	14921.70	14912.30	14913.70	2185	0	0
2021.08.20	09:35:00	14913.60	14919.60	14910.20	14918.80	1745	0	0
2021.08.20	09:40:00	14919.00	14919.50	14915.00	14917.00	1935	0	0
2021.08.20	09:45:00	14917.10	14917.50	14906.20	14906.70	2915	0	0
2021.08.20	09:50:00	14906.60	14912.50	14905.10	14910.70	2785	0	0
2021.08.20	09:55:00	14911.00	14913.20	14907.20	14907.60	2325	0	0
2021.08.20	10:00:00	14907.70	14921.20	14905.70	14917.20	6975	0	0
2021.08.20	10:05:00	14916.80	14918.30	14903.80	14912.60	4885	0	0
2021.08.20	10:10:00	14913.70	14915.80	14903.20	14914.50	4905	0	0
2021.08.20	10:15:00	14914.20	14917.50	14905.70	14906.10	3915	0	0
2021.08.20	10:20:00	14906.00	14908.00	14887.70	14887.70	4085	0	0
2021.08.20	10:25:00	14887.80	14890.20	14859.50	14861.10	7305	0	0
2021.08.20	10:30:00	14861.00	14870.60	14856.70	14863.30	5825	0	0
2021.08.20	10:35:00	14864.50	14865.00	14853.20	14862.00	4625	0	0
2021.08.20	10:40:00	14861.80	14864.70	14856.10	14859.50	3865	0	0
2021.08.20	10:45:00	14859.70	14863.70	14856.80	14862.30	2665	0	0
2021.08.20	10:50:00	14861.80	14870.00	14858.60	14865.80	3845	0	0
2021.08.20	10:55:00	14865.70	14875.00	14865.00	14874.20	3105	0	0
2021.08.20	11:00:00	14874.30	14890.10	14872.50	14888.70	4315	0	0
2021.08.20	11:05:00	14888.60	14893.50	14884.50	14885.60	3525	0	0
2021.08.20	11:10:00	14885.20	14887.30	14878.70	14880.80	2105	0	0
2021.08.20	11:15:00	14881.00	14885.50	14880.00	14881.50	2565	0	0
2021.08.20	11:20:00	14881.20	14883.00	14863.00	14863.80	3705	0	0
2021.08.20	11:25:00	14864.00	14875.00	14862.80	14871.80	3305	0	0
2021.08.20	11:30:00	14872.00	14875.10	14867.60	14873.70	2345	0	0
2021.08.20	11:35:00	14873.80	14879.70	14873.50	14876.60	2755	0	0
2021.08.20	11:40:00	14876.50	14890.00	14875.20	14884.70	2785	0	0
2021.08.20	11:45:00	14884.80	14892.00	14883.50	14890.70	3195	0	0
2021.08.20	11:50:00	14890.60	14891.30	14886.20	14890.00	2345	0	0
2021.08.20	11:55:00	14889.70	14892.10	14884.30	14885.50	2185	0	0
2021.08.20	12:00:00	14885.70	14890.20	14884.00	14889.00	2515	0	0
2021.08.20	12:05:00	14888.50	14891.70	14886.50	14887.50	2415	0	0
2021.08.20	12:10:00	14887.20	14889.20	14873.50	14874.00	3105	0	0
2021.08.20	12:15:00	14873.80	14884.00	14873.70	14882.00	2625	0	0
2021.08.20	12:20:00	14882.10	14897.20	14881.70	14896.70	2915	0	0
2021.08.20	12:25:00	14896.60	14904.70	14896.30	14900.60	2445	0	0
2021.08.20	12:30:00	14900.70	14900.80	14891.50	14899.80	2645	0	0
2021.08.20	12:35:00	14900.00	14908.00	14900.00	14907.50	1965	0	0
2021.08.20	12:40:00	14907.60	14911.20	14905.70	14907.50	2425	0	0
2021.08.20	12:45:00	14907.60	14909.20	14903.70	14906.20	2355	0	0
2021.08.20	12:50:00	14906.30	14907.10	14895.20	14895.50	2555	0	0
2021.08.20	12:55:00	14895.60	14900.00	14890.20	14896.00	3215	0	0
2021.08.20	13:00:00	14895.70	14898.30	14890.10	14891.70	3105	0	0
2021.08.20	13:05:00	14891.80	14895.00	14883.00	14893.00	3935	0	0
2021.08.20	13:10:00	14892.70	14896.60	14887.70	14895.50	3425	0	0
2021.08.20	13:15:00	14895.20	14903.60	14893.80	14902.70	2665	0	0
2021.08.20	13:20:00	14903.20	14903.60	14890.70	14892.60	2545	0	0
2021.08.20	13:25:00	14892.70	14898.70	14892.50	14895.30	2375	0	0
2021.08.20	13:30:00	14895.50	14897.80	14892.60	14894.20	2195	0	0
2021.08.20	13:35:00	14894.10	14895.50	14887.70	14895.10	3165	0	0
2021.08.20	13:40:00	14895.00	14901.50	14895.00	14899.30	2155	0	0
2021.08.20	13:45:00	14899.20	14902.70	14898.00	14898.50	1655	0	0
2021.08.20	13:50:00	14898.30	14900.70	14893.20	14895.00	2215	0	0
2021.08.20	13:55:00	14894.80	14896.10	14892.00	14893.70	2065	0	0
2021.08.20	14:00:00	14893.50	14893.80	14882.30	14884.60	2735	0	0
2021.08.20	14:05:00	14884.50	14891.00	14878.60	14881.50	3085	0	0
2021.08.20	14:10:00	14881.60	14887.60	14879.30	14879.70	2995	0	0
2021.08.20	14:15:00	14879.60	14883.80	14878.20	14880.50	1975	0	0
2021.08.20	14:20:00	14880.30	14892.70	14880.00	14890.70	2165	0	0
2021.08.20	14:25:00	14891.00	14904.80	14890.50	14902.70	2795	0	0
2021.08.20	14:30:00	14902.60	14907.30	14902.00	14904.50	2495	0	0
2021.08.20	14:35:00	14904.30	14910.50	14903.00	14910.10	2205	0	0
2021.08.20	14:40:00	14910.20	14915.20	14908.00	14908.70	2175	0	0
2021.08.20	14:45:00	14909.00	14911.30	14904.20	14906.00	2515	0	0
2021.08.20	14:50:00	14905.70	14906.80	14902.00	14904.50	2145	0	0
2021.08.20	14:55:00	14904.60	14907.20	14900.10	14904.20	2175	0	0
2021.08.20	15:00:00	14904.10	14912.80	14900.20	14911.20	2935	0	0
2021.08.20	15:05:00	14911.10	14914.20	14907.50	14910.20	1945	0	0
2021.08.20	15:10:00	14909.80	14917.10	14908.70	14912.50	2565	0	0
2021.08.20	15:15:00	14912.70	14919.00	14912.60	14914.30	2325	0	0
2021.08.20	15:20:00	14914.20	14932.70	14913.20	14931.80	3445	0	0
2021.08.20	15:25:00	14932.20	14934.60	14925.50	14927.70	2625	0	0
2021.08.20	15:30:00	14928.10	14932.80	14923.50	14932.50	3115	0	0
2021.08.20	15:35:00	14932.60	14947.60	14929.50	14942.30	4365	0	0
2021.08.20	15:40:00	14942.50	14950.10	14941.00	14946.20	3135	0	0
2021.08.20	15:45:00	14946.60	14950.20	14943.30	14947.60	3245	0	0
2021.08.20	15:50:00	14947.50	14950.60	14943.50	14946.60	2795	0	0
2021.08.20	15:55:00	14946.70	14960.00	14946.30	14958.60	3925	0	0
2021.08.20	16:00:00	14958.70	14961.50	14951.60	14959.20	4805	0	0
2021.08.20	16:05:00	14959.00	14976.50	14957.80	14975.70	4195	0	0
2021.08.20	16:10:00	14975.80	14980.30	14971.80	14980.00	2435	0	0
2021.08.20	16:15:00	14979.70	14986.70	14972.60	14972.70	3845	0	0
