<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.06.14	19:35:00	11292.90	11298.30	11274.50	11286.80	9085	0	0
2022.06.14	19:40:00	11286.20	11302.70	11278.20	11293.80	9175	0	0
2022.06.14	19:45:00	11293.30	11309.20	11290.50	11307.80	7955	0	0
2022.06.14	19:50:00	11308.20	11315.40	11294.40	11310.80	10455	0	0
2022.06.14	19:55:00	11310.90	11326.20	11308.00	11323.40	7925	0	0
2022.06.14	20:00:00	11323.80	11338.20	11311.30	11327.20	7455	0	0
2022.06.14	20:05:00	11327.80	11363.30	11318.20	11359.90	9555	0	0
2022.06.14	20:10:00	11359.70	11368.50	11348.40	11356.00	8415	0	0
2022.06.14	20:15:00	11356.20	11405.20	11354.50	11399.40	8945	0	0
2022.06.14	20:20:00	11399.50	11421.40	11393.30	11403.00	8965	0	0
2022.06.14	20:25:00	11403.30	11403.30	11366.20	11366.30	8245	0	0
2022.06.14	20:30:00	11366.80	11372.20	11343.70	11346.00	9195	0	0
2022.06.14	20:35:00	11344.50	11353.30	11322.40	11324.20	7305	0	0
2022.06.14	20:40:00	11324.00	11329.40	11293.80	11303.90	9915	0	0
2022.06.14	20:45:00	11304.00	11316.20	11286.40	11296.40	9275	0	0
2022.06.14	20:50:00	11297.80	11308.40	11294.90	11304.50	7185	0	0
2022.06.14	20:55:00	11304.70	11311.30	11293.90	11297.30	7645	0	0
2022.06.14	21:00:00	11297.80	11318.70	11294.70	11307.90	6945	0	0
2022.06.14	21:05:00	11308.20	11334.40	11303.50	11325.70	8415	0	0
2022.06.14	21:10:00	11326.00	11326.00	11294.20	11306.50	8465	0	0
2022.06.14	21:15:00	11306.80	11317.50	11304.20	11316.70	7785	0	0
2022.06.14	21:20:00	11317.80	11333.80	11310.40	11319.30	9435	0	0
2022.06.14	21:25:00	11316.80	11330.70	11308.00	11324.20	8105	0	0
2022.06.14	21:30:00	11323.80	11325.80	11300.40	11320.40	9485	0	0
2022.06.14	21:35:00	11321.30	11336.80	11315.50	11324.30	8835	0	0
2022.06.14	21:40:00	11324.00	11326.80	11294.40	11298.30	7805	0	0
2022.06.14	21:45:00	11298.40	11309.00	11277.20	11279.30	8215	0	0
2022.06.14	21:50:00	11279.50	11292.90	11270.40	11277.90	8115	0	0
2022.06.14	21:55:00	11277.80	11283.20	11267.00	11269.20	6365	0	0
2022.06.14	22:00:00	11268.90	11276.70	11258.40	11269.70	10785	0	0
2022.06.14	22:05:00	11269.50	11271.20	11239.50	11240.00	6065	0	0
2022.06.14	22:10:00	11239.90	11254.90	11218.20	11218.50	8885	0	0
2022.06.14	22:15:00	11218.40	11225.80	11202.70	11210.90	6115	0	0
2022.06.14	22:20:00	11211.00	11232.20	11210.90	11219.90	7695	0	0
2022.06.14	22:25:00	11220.00	11276.40	11218.20	11271.70	11005	0	0
2022.06.14	22:30:00	11271.40	11308.70	11269.40	11291.50	12685	0	0
2022.06.14	22:35:00	11291.80	11345.90	11290.50	11331.70	12105	0	0
2022.06.14	22:40:00	11330.50	11359.40	11318.00	11321.30	11735	0	0
2022.06.14	22:45:00	11321.00	11363.00	11313.30	11348.50	13145	0	0
2022.06.14	22:50:00	11349.40	11361.20	11306.50	11315.90	18235	0	0
2022.06.14	22:55:00	11315.80	11322.40	11302.40	11316.90	9165	0	0
2022.06.14	23:00:00	11317.20	11323.90	11292.50	11297.40	7355	0	0
2022.06.14	23:05:00	11297.70	11315.70	11296.90	11311.90	5195	0	0
2022.06.14	23:10:00	11312.90	11321.90	11307.00	11308.70	5175	0	0
2022.06.14	23:15:00	11308.40	11310.80	11303.80	11306.20	3605	0	0
2022.06.14	23:20:00	11305.80	11308.20	11303.30	11306.30	1975	0	0
2022.06.14	23:25:00	11306.40	11306.70	11300.40	11301.80	2465	0	0
2022.06.14	23:30:00	11302.00	11314.00	11301.00	11308.70	2945	0	0
2022.06.14	23:35:00	11308.50	11314.50	11306.40	11314.30	3345	0	0
2022.06.14	23:40:00	11314.20	11322.90	11313.20	11322.90	2275	0	0
2022.06.14	23:45:00	11322.80	11329.70	11318.00	11328.00	3545	0	0
2022.06.14	23:50:00	11328.30	11329.50	11324.70	11327.40	2785	0	0
2022.06.14	23:55:00	11327.50	11327.80	11315.30	11325.20	3274	0	0
2022.06.15	01:00:00	11331.90	11344.80	11330.00	11343.90	4475	0	0
2022.06.15	01:05:00	11344.00	11348.70	11336.90	11338.40	3245	0	0
2022.06.15	01:10:00	11339.30	11349.90	11335.00	11345.40	2865	0	0
2022.06.15	01:15:00	11346.00	11347.30	11335.20	11338.30	3005	0	0
2022.06.15	01:20:00	11338.00	11350.80	11334.90	11350.80	3795	0	0
2022.06.15	01:25:00	11350.90	11351.30	11347.30	11348.80	1435	0	0
2022.06.15	01:30:00	11349.30	11357.70	11348.00	11356.30	2395	0	0
2022.06.15	01:35:00	11356.50	11359.30	11351.70	11358.40	2715	0	0
2022.06.15	01:40:00	11358.80	11367.00	11358.50	11359.90	3515	0	0
2022.06.15	01:45:00	11360.00	11363.70	11360.00	11361.70	1495	0	0
2022.06.15	01:50:00	11361.50	11362.40	11348.50	11349.00	1905	0	0
2022.06.15	01:55:00	11348.90	11349.90	11343.80	11343.90	1705	0	0
2022.06.15	02:00:00	11344.20	11349.70	11343.70	11348.70	1525	0	0
2022.06.15	02:05:00	11348.30	11349.50	11345.80	11345.80	1795	0	0
2022.06.15	02:10:00	11345.70	11346.80	11330.30	11337.00	3885	0	0
2022.06.15	02:15:00	11337.20	11337.20	11328.20	11336.30	2805	0	0
2022.06.15	02:20:00	11336.20	11358.50	11333.70	11358.20	3215	0	0
2022.06.15	02:25:00	11358.00	11363.40	11357.90	11359.40	1895	0	0
2022.06.15	02:30:00	11359.50	11362.50	11355.40	11361.20	2075	0	0
2022.06.15	02:35:00	11361.30	11362.70	11353.20	11362.70	2645	0	0
2022.06.15	02:40:00	11361.90	11364.80	11355.40	11364.40	2175	0	0
2022.06.15	02:45:00	11364.50	11375.20	11362.80	11375.00	3125	0	0
2022.06.15	02:50:00	11375.20	11389.40	11374.90	11387.90	3565	0	0
2022.06.15	02:55:00	11388.00	11415.40	11386.90	11397.30	5645	0	0
2022.06.15	03:00:00	11397.40	11399.90	11391.00	11398.30	4455	0	0
2022.06.15	03:05:00	11398.00	11398.00	11381.70	11389.50	4265	0	0
2022.06.15	03:10:00	11389.30	11390.50	11381.40	11384.30	3565	0	0
2022.06.15	03:15:00	11382.70	11393.90	11377.70	11389.90	5605	0	0
2022.06.15	03:20:00	11390.80	11391.40	11377.30	11383.90	2525	0	0
2022.06.15	03:25:00	11383.80	11385.90	11375.40	11379.40	3425	0	0
2022.06.15	03:30:00	11379.50	11389.90	11376.00	11381.00	4305	0	0
2022.06.15	03:35:00	11381.20	11389.20	11375.20	11386.40	4195	0	0
2022.06.15	03:40:00	11386.50	11388.90	11378.30	11380.30	4135	0	0
2022.06.15	03:45:00	11380.00	11381.40	11370.30	11375.20	3565	0	0
2022.06.15	03:50:00	11375.30	11375.30	11359.90	11365.50	3695	0	0
2022.06.15	03:55:00	11366.30	11373.90	11362.00	11371.40	3835	0	0
2022.06.15	04:00:00	11371.30	11388.40	11369.30	11382.30	4465	0	0
2022.06.15	04:05:00	11382.20	11382.30	11366.30	11380.90	4255	0	0
2022.06.15	04:10:00	11380.70	11387.40	11376.90	11378.40	3925	0	0
2022.06.15	04:15:00	11378.30	11385.20	11371.40	11379.20	6155	0	0
2022.06.15	04:20:00	11379.30	11396.30	11377.20	11396.30	5125	0	0
2022.06.15	04:25:00	11396.20	11411.50	11393.00	11396.50	5975	0	0
2022.06.15	04:30:00	11396.70	11404.70	11392.50	11404.30	5525	0	0
2022.06.15	04:35:00	11404.00	11404.90	11392.20	11404.30	5305	0	0
2022.06.15	04:40:00	11404.70	11409.20	11398.30	11408.50	4955	0	0
2022.06.15	04:45:00	11408.70	11414.00	11397.80	11406.90	4995	0	0
2022.06.15	04:50:00	11407.00	11408.50	11382.70	11385.50	4145	0	0
2022.06.15	04:55:00	11385.70	11393.50	11384.40	11389.90	3125	0	0
2022.06.15	05:00:00	11389.80	11398.00	11385.90	11394.20	4175	0	0
2022.06.15	05:05:00	11394.40	11397.90	11388.20	11396.30	3725	0	0
2022.06.15	05:10:00	11396.00	11397.90	11392.70	11396.70	2215	0	0
2022.06.15	05:15:00	11396.80	11398.20	11389.70	11396.30	3255	0	0
2022.06.15	05:20:00	11396.50	11400.30	11391.70	11397.20	2985	0	0
2022.06.15	05:25:00	11397.40	11400.00	11389.80	11390.40	3415	0	0
2022.06.15	05:30:00	11390.50	11397.20	11388.40	11394.90	3215	0	0
2022.06.15	05:35:00	11394.80	11403.50	11394.80	11403.20	2665	0	0
2022.06.15	05:40:00	11403.30	11412.20	11402.40	11411.40	3125	0	0
2022.06.15	05:45:00	11411.30	11413.90	11399.70	11401.90	3545	0	0
2022.06.15	05:50:00	11402.20	11402.30	11397.30	11398.90	2125	0	0
2022.06.15	05:55:00	11399.30	11407.50	11397.20	11398.50	3495	0	0
2022.06.15	06:00:00	11398.40	11405.90	11398.00	11400.70	3115	0	0
2022.06.15	06:05:00	11400.20	11408.50	11399.00	11402.90	2795	0	0
2022.06.15	06:10:00	11403.20	11409.50	11402.40	11406.70	2945	0	0
2022.06.15	06:15:00	11408.50	11409.50	11399.00	11404.50	2735	0	0
2022.06.15	06:20:00	11404.80	11405.20	11393.20	11397.70	2725	0	0
2022.06.15	06:25:00	11397.40	11399.20	11391.50	11398.80	2865	0	0
2022.06.15	06:30:00	11398.90	11398.90	11391.00	11392.30	2795	0	0
2022.06.15	06:35:00	11392.20	11393.40	11384.00	11388.20	2475	0	0
2022.06.15	06:40:00	11387.80	11389.50	11385.70	11387.70	2305	0	0
2022.06.15	06:45:00	11388.20	11391.00	11385.30	11389.30	2445	0	0
2022.06.15	06:50:00	11389.20	11389.70	11379.50	11381.50	1625	0	0
2022.06.15	06:55:00	11381.40	11385.00	11374.20	11375.20	2175	0	0
2022.06.15	07:00:00	11375.00	11378.20	11373.00	11376.70	2005	0	0
2022.06.15	07:05:00	11376.50	11379.30	11374.00	11374.20	1795	0	0
2022.06.15	07:10:00	11374.00	11377.50	11372.50	11373.50	2015	0	0
2022.06.15	07:15:00	11375.80	11381.80	11375.80	11379.40	2225	0	0
2022.06.15	07:20:00	11379.90	11383.20	11375.80	11382.00	1805	0	0
2022.06.15	07:25:00	11382.20	11383.00	11370.50	11372.70	3075	0	0
2022.06.15	07:30:00	11372.40	11373.30	11360.00	11363.00	3225	0	0
2022.06.15	07:35:00	11363.20	11366.50	11360.50	11364.90	1605	0	0
2022.06.15	07:40:00	11364.80	11371.30	11364.20	11369.50	2285	0	0
2022.06.15	07:45:00	11370.70	11370.70	11362.20	11363.70	2025	0	0
2022.06.15	07:50:00	11363.50	11363.70	11353.30	11354.30	1955	0	0
2022.06.15	07:55:00	11354.40	11355.50	11342.40	11348.50	3735	0	0
2022.06.15	08:00:00	11349.20	11357.40	11343.20	11346.80	5255	0	0
2022.06.15	08:05:00	11346.30	11354.40	11340.30	11349.70	5885	0	0
2022.06.15	08:10:00	11350.00	11351.80	11338.90	11344.50	3915	0	0
2022.06.15	08:15:00	11344.70	11353.80	11343.50	11352.40	3805	0	0
2022.06.15	08:20:00	11352.00	11356.80	11333.90	11334.00	3645	0	0
2022.06.15	08:25:00	11334.90	11336.50	11325.00	11334.20	4765	0	0
2022.06.15	08:30:00	11333.90	11340.80	11329.80	11331.70	5955	0	0
2022.06.15	08:35:00	11332.30	11339.50	11329.50	11339.40	4715	0	0
2022.06.15	08:40:00	11339.70	11348.40	11333.40	11348.40	4835	0	0
2022.06.15	08:45:00	11348.30	11364.50	11344.40	11363.50	4385	0	0
2022.06.15	08:50:00	11363.80	11382.20	11358.50	11377.70	5495	0	0
2022.06.15	08:55:00	11378.00	11390.90	11368.80	11368.80	5845	0	0
2022.06.15	09:00:00	11367.90	11381.80	11357.20	11369.80	7165	0	0
2022.06.15	09:05:00	11370.30	11389.40	11368.80	11386.70	6335	0	0
2022.06.15	09:10:00	11384.90	11390.30	11375.40	11378.40	7235	0	0
2022.06.15	09:15:00	11378.50	11384.00	11367.80	11380.20	6635	0	0
2022.06.15	09:20:00	11379.80	11397.60	11377.80	11392.60	4815	0	0
2022.06.15	09:25:00	11392.40	11398.30	11380.80	11393.10	5905	0	0
2022.06.15	09:30:00	11393.40	11393.40	11376.60	11385.50	5425	0	0
2022.06.15	09:35:00	11385.30	11392.00	11377.10	11384.60	5835	0	0
2022.06.15	09:40:00	11384.10	11387.20	11377.50	11384.20	5265	0	0
2022.06.15	09:45:00	11383.50	11384.40	11369.90	11371.50	3965	0	0
2022.06.15	09:50:00	11371.10	11380.70	11366.00	11379.60	5235	0	0
2022.06.15	09:55:00	11379.70	11388.60	11375.00	11375.10	4525	0	0
2022.06.15	10:00:00	11375.80	11391.10	11368.60	11371.90	9085	0	0
2022.06.15	10:05:00	11370.60	11374.20	11353.70	11360.70	6675	0	0
2022.06.15	10:10:00	11361.10	11369.20	11354.30	11355.00	8085	0	0
2022.06.15	10:15:00	11355.40	11381.60	11355.40	11374.20	8885	0	0
2022.06.15	10:20:00	11374.50	11375.00	11354.60	11358.60	6425	0	0
2022.06.15	10:25:00	11358.30	11366.40	11349.10	11366.30	5695	0	0
2022.06.15	10:30:00	11366.40	11382.90	11352.80	11377.50	9205	0	0
2022.06.15	10:35:00	11377.40	11390.70	11372.50	11388.30	6245	0	0
2022.06.15	10:40:00	11387.70	11394.60	11375.10	11380.60	6465	0	0
2022.06.15	10:45:00	11381.10	11381.20	11335.90	11351.30	13475	0	0
2022.06.15	10:50:00	11349.80	11384.60	11347.40	11381.70	8825	0	0
2022.06.15	10:55:00	11381.80	11391.30	11380.70	11388.00	6205	0	0
2022.06.15	11:00:00	11385.10	11396.70	11372.80	11374.00	7755	0	0
2022.06.15	11:05:00	11374.20	11402.90	11372.20	11394.50	7085	0	0
2022.06.15	11:10:00	11394.90	11400.40	11392.00	11398.50	4155	0	0
2022.06.15	11:15:00	11398.40	11403.80	11390.20	11402.10	7095	0	0
2022.06.15	11:20:00	11402.50	11405.30	11396.50	11403.10	4625	0	0
2022.06.15	11:25:00	11402.80	11415.50	11402.20	11407.80	5135	0	0
2022.06.15	11:30:00	11407.50	11422.40	11407.00	11421.30	5185	0	0
2022.06.15	11:35:00	11421.00	11421.00	11410.70	11420.40	4245	0	0
2022.06.15	11:40:00	11420.50	11425.60	11410.80	11412.50	3835	0	0
2022.06.15	11:45:00	11412.60	11414.80	11392.40	11395.20	4135	0	0
2022.06.15	11:50:00	11395.10	11399.00	11387.40	11396.90	4755	0	0
2022.06.15	11:55:00	11396.80	11398.30	11390.30	11392.80	3565	0	0
2022.06.15	12:00:00	11392.30	11394.40	11370.60	11371.70	6355	0	0
2022.06.15	12:05:00	11371.60	11378.60	11369.50	11378.30	4265	0	0
2022.06.15	12:10:00	11378.50	11379.10	11364.10	11370.90	5085	0	0
2022.06.15	12:15:00	11371.20	11383.20	11367.50	11375.10	4465	0	0
2022.06.15	12:20:00	11374.90	11377.60	11366.20	11371.40	3755	0	0
2022.06.15	12:25:00	11371.70	11383.80	11369.80	11381.90	3945	0	0
2022.06.15	12:30:00	11381.50	11393.00	11378.90	11390.20	5315	0	0
2022.06.15	12:35:00	11390.10	11390.40	11371.30	11376.40	4515	0	0
2022.06.15	12:40:00	11376.60	11401.50	11374.40	11395.70	6945	0	0
2022.06.15	12:45:00	11395.40	11401.80	11384.00	11389.30	5625	0	0
2022.06.15	12:50:00	11389.40	11395.00	11379.80	11382.70	3445	0	0
2022.06.15	12:55:00	11382.40	11397.60	11377.50	11397.60	4775	0	0
2022.06.15	13:00:00	11397.40	11398.00	11381.30	11385.90	4985	0	0
2022.06.15	13:05:00	11386.20	11386.60	11374.20	11381.90	5175	0	0
2022.06.15	13:10:00	11381.80	11390.10	11380.40	11389.40	4035	0	0
2022.06.15	13:15:00	11389.30	11394.90	11382.20	11394.20	4585	0	0
2022.06.15	13:20:00	11394.40	11395.30	11381.50	11385.50	5645	0	0
2022.06.15	13:25:00	11385.40	11389.10	11373.30	11379.00	5035	0	0
2022.06.15	13:30:00	11378.80	11387.90	11369.20	11370.10	5265	0	0
2022.06.15	13:35:00	11370.20	11395.90	11367.70	11386.40	6115	0	0
2022.06.15	13:40:00	11387.50	11392.40	11380.60	11385.70	5125	0	0
2022.06.15	13:45:00	11385.90	11392.60	11380.60	11385.30	4235	0	0
2022.06.15	13:50:00	11385.40	11392.70	11380.00	11383.20	5345	0	0
2022.06.15	13:55:00	11383.00	11392.30	11380.70	11383.20	4615	0	0
2022.06.15	14:00:00	11383.00	11393.60	11370.30	11370.90	6655	0	0
2022.06.15	14:05:00	11371.20	11384.50	11369.10	11383.90	4205	0	0
2022.06.15	14:10:00	11383.60	11393.40	11380.30	11393.10	3635	0	0
2022.06.15	14:15:00	11393.60	11407.90	11393.20	11403.40	4925	0	0
2022.06.15	14:20:00	11403.30	11415.40	11401.80	11414.80	4335	0	0
2022.06.15	14:25:00	11414.40	11425.80	11413.20	11425.80	3825	0	0
2022.06.15	14:30:00	11425.50	11442.30	11416.40	11441.00	7225	0	0
2022.06.15	14:35:00	11441.10	11442.30	11423.40	11426.70	4695	0	0
2022.06.15	14:40:00	11426.80	11434.30	11423.10	11427.90	4625	0	0
2022.06.15	14:45:00	11428.20	11428.20	11414.00	11418.60	4545	0	0
2022.06.15	14:50:00	11418.40	11452.20	11416.40	11441.70	8825	0	0
2022.06.15	14:55:00	11442.00	11452.30	11441.10	11447.40	5445	0	0
2022.06.15	15:00:00	11445.90	11446.30	11427.40	11439.60	6355	0	0
2022.06.15	15:05:00	11439.80	11443.10	11421.10	11422.70	5045	0	0
2022.06.15	15:10:00	11423.00	11435.50	11398.80	11417.20	12275	0	0
2022.06.15	15:15:00	11417.10	11420.40	11401.40	11408.40	8535	0	0
2022.06.15	15:20:00	11408.30	11426.80	11404.60	11417.20	8275	0	0
2022.06.15	15:25:00	11417.50	11422.30	11406.70	11412.30	5675	0	0
2022.06.15	15:30:00	11412.20	11442.70	11400.00	11432.00	16335	0	0
2022.06.15	15:35:00	11432.20	11437.60	11422.60	11429.10	6535	0	0
2022.06.15	15:40:00	11429.20	11442.40	11418.20	11441.70	8445	0	0
2022.06.15	15:45:00	11441.40	11473.90	11437.30	11470.60	9265	0	0
2022.06.15	15:50:00	11470.30	11482.30	11461.60	11461.80	8875	0	0
2022.06.15	15:55:00	11462.00	11466.90	11450.60	11460.80	6435	0	0
2022.06.15	16:00:00	11461.30	11475.90	11444.40	11449.30	7425	0	0
2022.06.15	16:05:00	11449.10	11454.10	11442.30	11443.90	5765	0	0
2022.06.15	16:10:00	11444.40	11459.80	11429.80	11451.30	10725	0	0
2022.06.15	16:15:00	11450.60	11459.30	11439.10	11459.30	6705	0	0
2022.06.15	16:20:00	11459.20	11464.40	11449.90	11452.20	5605	0	0
2022.06.15	16:25:00	11453.70	11458.70	11446.50	11451.90	7095	0	0
2022.06.15	16:30:00	11452.90	11484.70	11433.10	11459.80	22395	0	0
2022.06.15	16:35:00	11460.00	11482.70	11426.30	11455.60	19165	0	0
2022.06.15	16:40:00	11455.90	11511.40	11455.20	11502.40	14065	0	0
2022.06.15	16:45:00	11502.00	11513.50	11479.80	11493.40	14415	0	0
2022.06.15	16:50:00	11494.00	11508.10	11463.90	11466.50	15355	0	0
2022.06.15	16:55:00	11466.20	11497.90	11464.20	11477.40	11285	0	0
2022.06.15	17:00:00	11478.00	11520.80	11463.90	11514.40	15385	0	0
2022.06.15	17:05:00	11514.30	11539.70	11507.50	11521.90	11165	0	0
2022.06.15	17:10:00	11521.80	11534.90	11505.00	11508.40	11605	0	0
2022.06.15	17:15:00	11508.50	11526.20	11487.20	11494.40	12255	0	0
2022.06.15	17:20:00	11494.00	11502.30	11478.60	11496.00	10825	0	0
2022.06.15	17:25:00	11496.30	11499.70	11481.30	11492.00	9425	0	0
2022.06.15	17:30:00	11492.20	11495.00	11448.10	11461.90	12175	0	0
2022.06.15	17:35:00	11461.40	11470.10	11449.70	11455.10	9465	0	0
2022.06.15	17:40:00	11454.40	11468.30	11445.00	11452.40	9395	0	0
2022.06.15	17:45:00	11450.80	11466.70	11438.80	11461.70	10095	0	0
2022.06.15	17:50:00	11460.50	11467.30	11429.40	11436.20	9225	0	0
2022.06.15	17:55:00	11435.60	11469.10	11434.10	11461.20	9595	0	0
2022.06.15	18:00:00	11461.40	11477.60	11454.00	11476.40	8475	0	0
2022.06.15	18:05:00	11476.20	11484.80	11463.20	11467.90	7565	0	0
2022.06.15	18:10:00	11467.30	11475.60	11452.40	11457.30	9855	0	0
2022.06.15	18:15:00	11457.40	11473.40	11452.10	11465.80	9085	0	0
2022.06.15	18:20:00	11465.60	11476.50	11445.10	11469.90	7865	0	0
2022.06.15	18:25:00	11470.10	11473.50	11455.90	11466.90	7535	0	0
2022.06.15	18:30:00	11467.80	11477.60	11455.00	11464.00	9705	0	0
2022.06.15	18:35:00	11463.70	11494.00	11461.00	11483.60	8185	0	0
2022.06.15	18:40:00	11482.60	11490.20	11475.90	11483.30	6435	0	0
2022.06.15	18:45:00	11483.10	11494.80	11478.60	11481.70	7355	0	0
2022.06.15	18:50:00	11481.80	11486.80	11470.30	11485.90	7005	0	0
2022.06.15	18:55:00	11486.00	11499.50	11482.50	11496.70	6885	0	0
2022.06.15	19:00:00	11496.60	11513.60	11492.10	11508.50	7205	0	0
2022.06.15	19:05:00	11508.80	11511.00	11498.40	11501.20	6585	0	0
2022.06.15	19:10:00	11501.00	11518.00	11498.90	11517.30	6005	0	0
2022.06.15	19:15:00	11517.30	11530.00	11512.90	11523.70	7105	0	0
2022.06.15	19:20:00	11524.60	11535.60	11521.80	11532.20	5615	0	0
2022.06.15	19:25:00	11532.00	11534.30	11520.30	11528.90	5715	0	0
2022.06.15	19:30:00	11528.50	11535.30	11514.20	11514.40	6095	0	0
2022.06.15	19:35:00	11514.50	11518.10	11500.40	11502.00	5875	0	0
2022.06.15	19:40:00	11502.30	11507.00	11489.60	11497.90	6415	0	0
2022.06.15	19:45:00	11498.10	11499.30	11488.90	11498.10	4995	0	0
2022.06.15	19:50:00	11498.50	11498.50	11470.50	11473.00	6145	0	0
2022.06.15	19:55:00	11473.00	11473.00	11452.60	11457.60	5865	0	0
2022.06.15	20:00:00	11458.10	11478.10	11455.10	11474.50	4785	0	0
2022.06.15	20:05:00	11474.70	11477.70	11464.30	11467.90	5935	0	0
2022.06.15	20:10:00	11468.00	11489.00	11463.50	11483.90	7995	0	0
2022.06.15	20:15:00	11484.00	11488.70	11474.30	11485.60	6765	0	0
2022.06.15	20:20:00	11485.40	11496.70	11481.80	11492.30	6685	0	0
2022.06.15	20:25:00	11492.40	11511.70	11488.50	11505.80	6235	0	0
2022.06.15	20:30:00	11506.10	11515.50	11500.10	11506.50	5635	0	0
2022.06.15	20:35:00	11505.30	11514.90	11497.80	11513.10	4485	0	0
2022.06.15	20:40:00	11512.90	11513.90	11502.00	11504.20	4215	0	0
2022.06.15	20:45:00	11504.00	11508.70	11490.50	11491.70	5325	0	0
2022.06.15	20:50:00	11491.60	11514.90	11468.30	11512.40	10235	0	0
2022.06.15	20:55:00	11511.90	11555.10	11509.20	11535.30	17775	0	0
2022.06.15	21:00:00	11534.70	11606.80	11409.50	11438.30	67945	0	0
2022.06.15	21:05:00	11439.30	11472.30	11368.80	11437.40	42425	0	0
2022.06.15	21:10:00	11436.60	11460.70	11392.20	11446.90	30135	0	0
2022.06.15	21:15:00	11447.40	11515.80	11423.60	11493.80	24425	0	0
2022.06.15	21:20:00	11493.00	11524.80	11420.00	11437.10	23435	0	0
2022.06.15	21:25:00	11441.00	11478.50	11429.60	11429.70	24375	0	0
2022.06.15	21:30:00	11428.70	11454.00	11337.30	11385.70	35295	0	0
2022.06.15	21:35:00	11385.90	11587.20	11373.80	11534.00	34285	0	0
2022.06.15	21:40:00	11533.20	11695.50	11510.10	11681.70	43745	0	0
2022.06.15	21:45:00	11684.30	11717.50	11625.80	11632.90	32605	0	0
2022.06.15	21:50:00	11630.40	11668.50	11548.10	11583.80	36475	0	0
2022.06.15	21:55:00	11583.90	11608.50	11524.90	11554.10	29205	0	0
2022.06.15	22:00:00	11555.90	11627.60	11551.10	11591.00	30315	0	0
2022.06.15	22:05:00	11592.40	11627.00	11569.30	11618.70	23275	0	0
2022.06.15	22:10:00	11619.20	11639.40	11544.70	11574.40	26755	0	0
2022.06.15	22:15:00	11575.30	11600.30	11544.10	11594.90	26415	0	0
2022.06.15	22:20:00	11595.00	11678.40	11594.30	11672.20	21065	0	0
2022.06.15	22:25:00	11671.70	11698.20	11649.30	11694.60	16695	0	0
2022.06.15	22:30:00	11695.40	11753.50	11677.50	11744.00	17915	0	0
2022.06.15	22:35:00	11744.30	11755.00	11657.60	11661.80	14995	0	0
2022.06.15	22:40:00	11661.90	11662.20	11608.90	11616.00	16655	0	0
2022.06.15	22:45:00	11615.40	11647.50	11599.50	11646.50	15875	0	0
2022.06.15	22:50:00	11641.80	11641.80	11566.40	11583.20	19405	0	0
2022.06.15	22:55:00	11583.40	11603.00	11578.60	11595.30	12705	0	0
2022.06.15	23:00:00	11593.70	11595.50	11582.10	11583.70	6195	0	0
2022.06.15	23:05:00	11584.30	11601.60	11582.00	11599.00	4415	0	0
2022.06.15	23:10:00	11599.40	11600.60	11572.60	11574.70	6075	0	0
2022.06.15	23:15:00	11575.20	11580.30	11567.30	11568.70	4115	0	0
2022.06.15	23:20:00	11568.90	11569.50	11557.10	11560.90	5105	0	0
2022.06.15	23:25:00	11560.40	11566.40	11559.90	11565.00	3085	0	0
2022.06.15	23:30:00	11565.60	11582.20	11564.00	11580.60	3835	0	0
2022.06.15	23:35:00	11580.30	11593.10	11579.60	11588.30	3795	0	0
2022.06.15	23:40:00	11588.20	11596.10	11584.20	11595.50	2965	0	0
2022.06.15	23:45:00	11594.50	11596.90	11584.10	11596.70	3255	0	0
2022.06.15	23:50:00	11596.80	11598.60	11592.60	11597.10	3235	0	0
2022.06.15	23:55:00	11597.00	11598.40	11586.30	11587.90	1894	0	0
2022.06.16	01:00:00	11628.20	11628.20	11610.70	11621.80	4475	0	0
2022.06.16	01:05:00	11621.50	11629.10	11619.30	11628.90	2035	0	0
2022.06.16	01:10:00	11627.40	11645.90	11627.40	11644.00	3845	0	0
2022.06.16	01:15:00	11643.70	11669.80	11643.70	11668.10	5305	0	0
2022.06.16	01:20:00	11668.00	11669.50	11657.70	11659.30	2685	0	0
2022.06.16	01:25:00	11659.60	11664.30	11655.80	11664.30	3375	0	0
2022.06.16	01:30:00	11664.70	11667.70	11656.30	11660.30	3425	0	0
2022.06.16	01:35:00	11660.70	11660.70	11652.40	11655.60	2475	0	0
2022.06.16	01:40:00	11655.40	11655.70	11648.40	11653.40	3065	0	0
2022.06.16	01:45:00	11653.60	11653.90	11646.80	11648.10	3095	0	0
2022.06.16	01:50:00	11648.30	11652.50	11641.90	11645.00	3295	0	0
2022.06.16	01:55:00	11645.20	11657.50	11643.30	11656.40	3105	0	0
2022.06.16	02:00:00	11656.20	11656.70	11647.20	11647.70	2165	0	0
2022.06.16	02:05:00	11648.20	11650.80	11647.00	11648.90	2035	0	0
2022.06.16	02:10:00	11648.50	11649.50	11644.40	11644.80	2095	0	0
2022.06.16	02:15:00	11644.90	11644.90	11638.50	11640.30	2615	0	0
2022.06.16	02:20:00	11640.20	11644.60	11639.80	11641.00	1545	0	0
2022.06.16	02:25:00	11640.80	11647.40	11640.60	11646.70	1605	0	0
2022.06.16	02:30:00	11646.80	11648.40	11645.00	11647.60	1515	0	0
